Unnamed: 0,timeStamp,air_temp,relhum,windsp,winddir,precipitation,ghi,month,time_int,hour,date
75205,2016-03-09 09:15:00,13.86,61.92,1.44,178.4,0.0,408.6,3,15,9.25,2016-03-09
75206,2016-03-09 09:30:00,14.0,56.62,2.7,149.6,0.0,262.2,3,30,9.5,2016-03-09
75207,2016-03-09 09:45:00,13.7,56.48,2.44,144.2,0.0,235.4,3,45,9.75,2016-03-09
75208,2016-03-09 10:00:00,14.0,56.24,2.4,154.4,0.0,259.5,3,0,10.0,2016-03-09
75209,2016-03-09 10:15:00,14.12,56.54,1.8,143.3,0.0,277.0,3,15,10.25,2016-03-09
75210,2016-03-09 10:30:00,14.96,53.46,1.92,158.6,0.0,654.3,3,30,10.5,2016-03-09
75211,2016-03-09 10:45:00,15.6,50.1,2.76,161.4,0.0,473.3,3,45,10.75,2016-03-09
75212,2016-03-09 11:00:00,16.1,50.82,2.02,179.2,0.0,478.1,3,0,11.0,2016-03-09
75213,2016-03-09 11:15:00,16.78,49.1,2.26,164.7,0.0,688.2,3,15,11.25,2016-03-09
75214,2016-03-09 11:30:00,16.6,48.32,1.88,153.5,0.0,582.7,3,30,11.5,2016-03-09
75215,2016-03-09 11:45:00,16.32,50.6,2.66,196.3,0.0,468.2,3,45,11.75,2016-03-09
75216,2016-03-09 12:00:00,16.72,53.14,1.76,200.7,0.0,497.6,3,0,12.0,2016-03-09
75217,2016-03-09 12:15:00,17.04,51.42,1.9,209.8,0.0,712.5,3,15,12.25,2016-03-09
75218,2016-03-09 12:30:00,17.5,50.5,3.18,210.8,0.0,690.1,3,30,12.5,2016-03-09
75219,2016-03-09 12:45:00,17.32,51.28,1.84,159.4,0.0,446.2,3,45,12.75,2016-03-09
75220,2016-03-09 13:00:00,17.6,51.22,2.38,177.7,0.0,537.6,3,0,13.0,2016-03-09
75221,2016-03-09 13:15:00,17.86,52.46,2.16,146.2,0.0,525.4,3,15,13.25,2016-03-09
75222,2016-03-09 13:30:00,18.2,51.84,2.02,202.0,0.0,526.0,3,30,13.5,2016-03-09
75223,2016-03-09 13:45:00,18.38,53.04,1.54,156.0,0.0,616.8,3,45,13.75,2016-03-09
75224,2016-03-09 14:00:00,18.5,52.36,2.4,229.8,0.0,464.2,3,0,14.0,2016-03-09
75225,2016-03-09 14:15:00,18.5,52.38,2.2,195.7,0.0,463.0,3,15,14.25,2016-03-09
75226,2016-03-09 14:30:00,18.16,54.4,1.68,202.4,0.0,380.5,3,30,14.5,2016-03-09
75227,2016-03-09 14:45:00,18.36,56.02,0.98,204.3,0.0,465.2,3,45,14.75,2016-03-09
75228,2016-03-09 15:00:00,18.6,53.82,1.22,261.9,0.0,249.3,3,0,15.0,2016-03-09
75229,2016-03-09 15:15:00,18.5,53.62,2.7,143.8,0.0,269.8,3,15,15.25,2016-03-09
75230,2016-03-09 15:30:00,18.8,53.14,1.66,231.1,0.0,301.7,3,30,15.5,2016-03-09
75231,2016-03-09 15:45:00,18.62,52.82,2.56,197.3,0.0,250.1,3,45,15.75,2016-03-09
75232,2016-03-09 16:00:00,18.3,54.72,1.32,233.1,0.0,214.9,3,0,16.0,2016-03-09
75233,2016-03-09 16:15:00,18.02,56.84,1.34,198.4,0.0,152.3,3,15,16.25,2016-03-09
75234,2016-03-09 16:30:00,17.88,58.7,0.86,187.7,0.0,118.7,3,30,16.5,2016-03-09
75235,2016-03-09 16:45:00,17.7,60.74,0.94,251.8,0.0,72.34,3,45,16.75,2016-03-09
75236,2016-03-09 17:00:00,17.5,61.58,1.62,210.6,0.0,52.48,3,0,17.0,2016-03-09
75237,2016-03-09 17:15:00,17.3,64.28,0.42,165.2,0.0,45.7,3,15,17.25,2016-03-09
75238,2016-03-09 17:30:00,17.2,65.68,0.64,231.6,0.0,34.58,3,30,17.5,2016-03-09
75239,2016-03-09 17:45:00,16.9,67.04,0.92,196.3,0.0,12.69,3,45,17.75,2016-03-09
75240,2016-03-09 18:00:00,16.66,68.46,0.68,138.6,0.0,1.41,3,0,18.0,2016-03-09
75241,2016-03-09 18:15:00,16.38,70.58,0.72,142.4,0.0,0.0,3,15,18.25,2016-03-09
75242,2016-03-09 18:30:00,16.2,70.4,0.88,162.3,0.0,0.0,3,30,18.5,2016-03-09
75243,2016-03-09 18:45:00,16.0,71.22,1.38,148.4,0.0,0.0,3,45,18.75,2016-03-09
75244,2016-03-09 19:00:00,15.9,71.3,0.82,144.5,0.0,0.0,3,0,19.0,2016-03-09
75245,2016-03-09 19:15:00,15.8,72.58,0.94,130.6,0.0,0.0,3,15,19.25,2016-03-09
75246,2016-03-09 19:30:00,15.6,73.52,0.92,127.0,0.0,0.0,3,30,19.5,2016-03-09
75247,2016-03-09 19:45:00,15.5,73.76,0.4,164.4,0.0,0.0,3,45,19.75,2016-03-09
75248,2016-03-09 20:00:00,15.5,73.7,0.6,248.4,0.0,0.0,3,0,20.0,2016-03-09
75249,2016-03-09 20:15:00,15.2,75.6,0.24,159.8,0.0,0.0,3,15,20.25,2016-03-09
75250,2016-03-09 20:30:00,15.2,76.08,0.52,120.8,0.0,0.0,3,30,20.5,2016-03-09
75251,2016-03-09 20:45:00,15.1,75.94,0.88,135.8,0.0,0.0,3,45,20.75,2016-03-09
75252,2016-03-09 21:00:00,15.0,75.92,0.82,115.7,0.0,0.0,3,0,21.0,2016-03-09
75253,2016-03-09 21:15:00,15.0,75.7,0.62,132.9,0.0,0.0,3,15,21.25,2016-03-09
75254,2016-03-09 21:30:00,15.1,75.1,0.58,97.6,0.0,0.0,3,30,21.5,2016-03-09
75255,2016-03-09 21:45:00,15.1,75.16,0.72,130.8,0.0,0.0,3,45,21.75,2016-03-09
75256,2016-03-09 22:00:00,14.9,75.4,1.44,140.6,0.0,0.0,3,0,22.0,2016-03-09
75257,2016-03-09 22:15:00,14.6,76.04,1.72,133.8,0.0,0.0,3,15,22.25,2016-03-09
75258,2016-03-09 22:30:00,14.76,73.18,2.26,130.6,0.0,0.0,3,30,22.5,2016-03-09
75259,2016-03-09 22:45:00,14.6,72.58,0.64,151.1,0.0,0.0,3,45,22.75,2016-03-09
75260,2016-03-09 23:00:00,14.1,75.58,0.9,159.8,0.0,0.0,3,0,23.0,2016-03-09
75261,2016-03-09 23:15:00,14.0,76.02,0.92,138.6,0.0,0.0,3,15,23.25,2016-03-09
75262,2016-03-09 23:30:00,14.2,75.98,1.52,126.8,0.0,0.0,3,30,23.5,2016-03-09
75263,2016-03-09 23:45:00,14.48,75.74,2.28,140.0,0.0,0.0,3,45,23.75,2016-03-09
75264,2016-03-10 00:00:00,14.9,73.08,2.64,138.1,0.0,0.0,3,0,0.0,2016-03-10
75265,2016-03-10 00:15:00,15.22,71.36,1.34,124.4,0.0,0.0,3,15,0.25,2016-03-10
75266,2016-03-10 00:30:00,15.2,71.52,1.2,161.4,0.0,0.0,3,30,0.5,2016-03-10
75267,2016-03-10 00:45:00,15.0,72.66,2.54,135.8,0.0,0.0,3,45,0.75,2016-03-10
75268,2016-03-10 01:00:00,15.1,72.4,2.3,134.4,0.0,0.0,3,0,1.0,2016-03-10
75269,2016-03-10 01:15:00,15.2,71.86,2.18,140.7,0.0,0.0,3,15,1.25,2016-03-10
75270,2016-03-10 01:30:00,15.4,70.42,3.16,135.9,0.0,0.0,3,30,1.5,2016-03-10
75271,2016-03-10 01:45:00,15.2,71.36,1.66,168.2,0.0,0.0,3,45,1.75,2016-03-10
75272,2016-03-10 02:00:00,15.3,70.94,3.38,154.4,0.0,0.0,3,0,2.0,2016-03-10
75273,2016-03-10 02:15:00,15.4,70.4,3.16,139.4,0.0,0.0,3,15,2.25,2016-03-10
75274,2016-03-10 02:30:00,15.14,71.78,2.04,135.4,0.0,0.0,3,30,2.5,2016-03-10
75275,2016-03-10 02:45:00,15.2,70.8,2.34,138.2,0.0,0.0,3,45,2.75,2016-03-10
75276,2016-03-10 03:00:00,15.4,69.1,1.94,160.8,0.0,0.0,3,0,3.0,2016-03-10
75277,2016-03-10 03:15:00,15.4,67.58,3.54,146.8,0.0,0.0,3,15,3.25,2016-03-10
75278,2016-03-10 03:30:00,15.1,68.7,1.92,153.2,0.0,0.0,3,30,3.5,2016-03-10
75279,2016-03-10 03:45:00,14.9,69.48,2.16,145.4,0.0,0.0,3,45,3.75,2016-03-10
75280,2016-03-10 04:00:00,14.7,69.82,2.42,148.4,0.0,0.0,3,0,4.0,2016-03-10
75281,2016-03-10 04:15:00,14.24,71.6,0.78,169.0,0.0,0.0,3,15,4.25,2016-03-10
75282,2016-03-10 04:30:00,13.62,73.64,0.46,250.1,0.0,0.0,3,30,4.5,2016-03-10
75283,2016-03-10 04:45:00,13.22,75.26,0.58,217.3,0.0,0.0,3,45,4.75,2016-03-10
75284,2016-03-10 05:00:00,13.1,75.94,0.18,192.3,0.0,0.0,3,0,5.0,2016-03-10
75285,2016-03-10 05:15:00,13.1,76.12,0.92,210.1,0.0,0.0,3,15,5.25,2016-03-10
75286,2016-03-10 05:30:00,13.1,76.02,0.16,87.3,0.0,0.0,3,30,5.5,2016-03-10
75287,2016-03-10 05:45:00,13.0,76.36,0.48,158.4,0.0,0.0,3,45,5.75,2016-03-10
75288,2016-03-10 06:00:00,12.82,77.46,0.94,128.8,0.0,0.0,3,0,6.0,2016-03-10
75289,2016-03-10 06:15:00,12.6,78.42,0.6,151.8,0.0,0.0,3,15,6.25,2016-03-10
75290,2016-03-10 06:30:00,12.6,78.5,1.34,136.2,0.0,0.58,3,30,6.5,2016-03-10
75291,2016-03-10 06:45:00,12.5,78.92,0.9,136.2,0.0,4.95,3,45,6.75,2016-03-10
75292,2016-03-10 07:00:00,12.7,78.38,1.02,136.0,0.0,16.01,3,0,7.0,2016-03-10
75293,2016-03-10 07:15:00,12.88,77.16,1.52,168.0,0.0,26.45,3,15,7.25,2016-03-10
75294,2016-03-10 07:30:00,13.1,76.38,0.92,156.2,0.0,45.81,3,30,7.5,2016-03-10
75295,2016-03-10 07:45:00,13.4,75.06,1.5,157.2,0.0,48.83,3,45,7.75,2016-03-10
75296,2016-03-10 08:00:00,13.6,73.86,1.48,144.2,0.0,48.64,3,0,8.0,2016-03-10
75297,2016-03-10 08:15:00,13.8,73.28,1.1,199.6,0.0,53.53,3,15,8.25,2016-03-10
75298,2016-03-10 08:30:00,13.98,72.22,1.4,145.6,0.0,59.85,3,30,8.5,2016-03-10
75299,2016-03-10 08:45:00,14.1,71.9,1.8,162.0,0.0,72.76,3,45,8.75,2016-03-10
75300,2016-03-10 09:00:00,14.2,71.9,2.52,143.8,0.0,104.9,3,0,9.0,2016-03-10
75301,2016-03-10 09:15:00,14.4,71.76,1.4,179.2,0.0,167.4,3,15,9.25,2016-03-10
75302,2016-03-10 09:30:00,14.8,70.58,2.04,162.6,0.0,138.8,3,30,9.5,2016-03-10
75303,2016-03-10 09:45:00,14.98,69.88,3.06,149.7,0.0,140.8,3,45,9.75,2016-03-10
75304,2016-03-10 10:00:00,15.28,69.62,1.82,152.8,0.0,250.9,3,0,10.0,2016-03-10
75305,2016-03-10 10:15:00,15.7,67.98,2.26,166.3,0.0,244.7,3,15,10.25,2016-03-10
75306,2016-03-10 10:30:00,15.92,67.6,1.6,165.4,0.0,231.6,3,30,10.5,2016-03-10
75307,2016-03-10 10:45:00,16.26,67.28,0.88,175.7,0.0,278.2,3,45,10.75,2016-03-10
75308,2016-03-10 11:00:00,16.6,65.78,1.58,181.0,0.0,344.8,3,0,11.0,2016-03-10
75309,2016-03-10 11:15:00,17.24,62.46,1.36,138.2,0.0,252.2,3,15,11.25,2016-03-10
75310,2016-03-10 11:30:00,17.34,62.02,1.94,176.6,0.0,283.7,3,30,11.5,2016-03-10
75311,2016-03-10 11:45:00,17.2,63.02,2.22,136.8,0.0,286.9,3,45,11.75,2016-03-10
75312,2016-03-10 12:00:00,17.44,61.06,2.64,144.2,0.0,207.0,3,0,12.0,2016-03-10
75313,2016-03-10 12:15:00,17.3,62.1,2.04,153.4,0.0,154.5,3,15,12.25,2016-03-10
75314,2016-03-10 12:30:00,17.4,62.4,1.54,147.6,0.0,120.4,3,30,12.5,2016-03-10
75315,2016-03-10 12:45:00,17.3,64.42,1.38,156.5,0.0,88.3,3,45,12.75,2016-03-10
75316,2016-03-10 13:00:00,17.34,65.06,0.76,144.4,0.0,140.4,3,0,13.0,2016-03-10
75317,2016-03-10 13:15:00,17.52,64.84,0.52,101.1,0.0,156.1,3,15,13.25,2016-03-10
75318,2016-03-10 13:30:00,17.8,63.86,0.62,162.1,0.0,162.8,3,30,13.5,2016-03-10
75319,2016-03-10 13:45:00,18.2,62.0,0.94,259.8,0.0,116.7,3,45,13.75,2016-03-10
75320,2016-03-10 14:00:00,18.1,61.82,0.44,208.4,0.0,138.0,3,0,14.0,2016-03-10
75321,2016-03-10 14:15:00,18.04,63.32,0.72,226.3,0.0,70.06,3,15,14.25,2016-03-10
75322,2016-03-10 14:30:00,17.34,69.96,0.7,235.0,0.03,42.81,3,30,14.5,2016-03-10
75323,2016-03-10 14:45:00,16.7,74.18,1.12,214.2,0.09,45.92,3,45,14.75,2016-03-10
75324,2016-03-10 15:00:00,16.0,77.5,1.22,238.0,0.06,29.24,3,0,15.0,2016-03-10
75325,2016-03-10 15:15:00,15.6,76.8,1.48,238.2,0.06,28.56,3,15,15.25,2016-03-10
75326,2016-03-10 15:30:00,15.5,77.36,0.28,255.7,0.06,21.99,3,30,15.5,2016-03-10
75327,2016-03-10 15:45:00,15.3,76.86,1.44,302.2,0.03,21.58,3,45,15.75,2016-03-10
75328,2016-03-10 16:00:00,15.54,71.6,1.8,265.6,0.0,16.69,3,0,16.0,2016-03-10
75329,2016-03-10 16:15:00,15.4,75.36,2.36,319.4,0.06,18.94,3,15,16.25,2016-03-10
75330,2016-03-10 16:30:00,15.0,70.22,1.32,268.6,0.09,16.38,3,30,16.5,2016-03-10
75331,2016-03-10 16:45:00,14.4,68.9,2.14,270.4,0.06,10.09,3,45,16.75,2016-03-10
75332,2016-03-10 17:00:00,13.7,71.82,1.08,138.1,0.03,8.42,3,0,17.0,2016-03-10
75333,2016-03-10 17:15:00,13.3,77.38,1.16,6.4,0.12,5.69,3,15,17.25,2016-03-10
75334,2016-03-10 17:30:00,13.1,79.94,1.0,69.56,0.06,3.61,3,30,17.5,2016-03-10
75335,2016-03-10 17:45:00,13.0,81.7,0.9,280.6,0.09,1.8,3,45,17.75,2016-03-10
75336,2016-03-10 18:00:00,12.8,84.6,0.4,264.6,0.09,0.09,3,0,18.0,2016-03-10
75337,2016-03-10 18:15:00,13.02,81.4,1.2,148.4,0.0,0.0,3,15,18.25,2016-03-10
75338,2016-03-10 18:30:00,12.4,82.6,0.88,304.8,0.09,0.0,3,30,18.5,2016-03-10
75339,2016-03-10 18:45:00,12.6,82.8,1.64,68.6,0.21,0.0,3,45,18.75,2016-03-10
75340,2016-03-10 19:00:00,12.5,81.7,1.2,76.6,0.06,0.0,3,0,19.0,2016-03-10
75341,2016-03-10 19:15:00,12.4,81.4,0.68,126.0,0.12,0.0,3,15,19.25,2016-03-10
75342,2016-03-10 19:30:00,12.2,81.2,1.4,357.8,0.63,0.0,3,30,19.5,2016-03-10
75343,2016-03-10 19:45:00,12.1,82.8,1.22,70.74,0.03,0.0,3,45,19.75,2016-03-10
75344,2016-03-10 20:00:00,12.12,80.2,1.34,69.6,0.0,0.0,3,0,20.0,2016-03-10
75345,2016-03-10 20:15:00,12.6,76.92,1.16,52.4,0.0,0.0,3,15,20.25,2016-03-10
75346,2016-03-10 20:30:00,12.2,79.64,0.54,178.6,0.0,0.0,3,30,20.5,2016-03-10
75347,2016-03-10 20:45:00,12.3,78.74,0.62,176.3,0.0,0.0,3,45,20.75,2016-03-10
75348,2016-03-10 21:00:00,12.5,76.68,1.44,91.5,0.0,0.0,3,0,21.0,2016-03-10
75349,2016-03-10 21:15:00,12.3,78.06,0.9,63.69,0.0,0.0,3,15,21.25,2016-03-10
75350,2016-03-10 21:30:00,12.3,78.26,0.42,302.2,0.0,0.0,3,30,21.5,2016-03-10
75351,2016-03-10 21:45:00,12.4,79.18,0.84,181.6,0.0,0.0,3,45,21.75,2016-03-10
75352,2016-03-10 22:00:00,12.2,82.2,0.1,86.2,0.0,0.0,3,0,22.0,2016-03-10
75353,2016-03-10 22:15:00,12.3,81.1,1.04,290.0,0.0,0.0,3,15,22.25,2016-03-10
75354,2016-03-10 22:30:00,12.02,82.5,1.54,305.6,0.0,0.0,3,30,22.5,2016-03-10
75355,2016-03-10 22:45:00,11.8,83.6,0.96,252.2,0.0,0.0,3,45,22.75,2016-03-10
75356,2016-03-10 23:00:00,11.6,83.9,0.82,25.74,0.0,0.0,3,0,23.0,2016-03-10
75357,2016-03-10 23:15:00,11.96,81.4,0.84,92.5,0.0,0.0,3,15,23.25,2016-03-10
75358,2016-03-10 23:30:00,12.1,81.3,0.94,93.4,0.0,0.0,3,30,23.5,2016-03-10
75359,2016-03-10 23:45:00,12.0,81.7,1.08,91.7,0.0,0.0,3,45,23.75,2016-03-10
75360,2016-03-11 00:00:00,12.0,82.7,0.66,85.7,0.0,0.0,3,0,0.0,2016-03-11
75361,2016-03-11 00:15:00,12.1,81.8,1.14,96.1,0.0,0.0,3,15,0.25,2016-03-11
75362,2016-03-11 00:30:00,12.4,79.26,0.68,86.1,0.0,0.0,3,30,0.5,2016-03-11
75363,2016-03-11 00:45:00,12.6,77.16,1.0,129.1,0.0,0.0,3,45,0.75,2016-03-11
75364,2016-03-11 01:00:00,13.16,73.06,1.12,89.7,0.0,0.0,3,0,1.0,2016-03-11
75365,2016-03-11 01:15:00,12.9,76.22,0.4,253.4,0.0,0.0,3,15,1.25,2016-03-11
75366,2016-03-11 01:30:00,12.6,78.1,0.2,131.0,0.0,0.0,3,30,1.5,2016-03-11
75367,2016-03-11 01:45:00,12.3,77.44,0.38,332.2,0.0,0.0,3,45,1.75,2016-03-11
75368,2016-03-11 02:00:00,12.42,79.1,0.72,88.0,0.0,0.0,3,0,2.0,2016-03-11
75369,2016-03-11 02:15:00,12.4,81.6,0.34,113.2,0.0,0.0,3,15,2.25,2016-03-11
75370,2016-03-11 02:30:00,11.8,84.5,0.78,290.6,0.0,0.0,3,30,2.5,2016-03-11
75371,2016-03-11 02:45:00,12.2,83.4,1.38,64.6,0.0,0.0,3,45,2.75,2016-03-11
75372,2016-03-11 03:00:00,12.4,82.6,1.04,89.2,0.0,0.0,3,0,3.0,2016-03-11
75373,2016-03-11 03:15:00,12.44,82.4,0.92,118.0,0.0,0.0,3,15,3.25,2016-03-11
75374,2016-03-11 03:30:00,13.1,79.4,0.84,112.4,0.0,0.0,3,30,3.5,2016-03-11
75375,2016-03-11 03:45:00,13.3,78.92,0.82,119.8,0.0,0.0,3,45,3.75,2016-03-11
75376,2016-03-11 04:00:00,13.3,79.26,0.62,128.0,0.0,0.0,3,0,4.0,2016-03-11
75377,2016-03-11 04:15:00,13.5,79.34,1.16,156.8,0.03,0.0,3,15,4.25,2016-03-11
75378,2016-03-11 04:30:00,13.4,79.96,1.38,99.7,0.0,0.0,3,30,4.5,2016-03-11
75379,2016-03-11 04:45:00,13.3,80.7,0.6,137.2,0.0,0.0,3,45,4.75,2016-03-11
75380,2016-03-11 05:00:00,13.64,80.0,0.62,109.7,0.0,0.0,3,0,5.0,2016-03-11
75381,2016-03-11 05:15:00,14.1,78.06,0.94,101.9,0.0,0.0,3,15,5.25,2016-03-11
75382,2016-03-11 05:30:00,14.14,77.58,0.9,159.2,0.0,0.0,3,30,5.5,2016-03-11
75383,2016-03-11 05:45:00,13.7,80.2,0.6,214.9,0.0,0.0,3,45,5.75,2016-03-11
75384,2016-03-11 06:00:00,13.4,81.5,1.16,205.8,0.0,0.0,3,0,6.0,2016-03-11
75385,2016-03-11 06:15:00,13.06,83.2,0.58,205.9,0.0,0.0,3,15,6.25,2016-03-11
75386,2016-03-11 06:30:00,12.7,84.8,0.42,211.1,0.03,0.32,3,30,6.5,2016-03-11
75387,2016-03-11 06:45:00,12.6,86.1,0.74,130.1,0.0,2.72,3,45,6.75,2016-03-11
75388,2016-03-11 07:00:00,12.5,87.0,0.88,119.0,0.0,7.99,3,0,7.0,2016-03-11
75389,2016-03-11 07:15:00,12.7,86.3,1.06,152.8,0.06,20.26,3,15,7.25,2016-03-11
75390,2016-03-11 07:30:00,13.0,78.18,1.26,180.9,0.03,11.97,3,30,7.5,2016-03-11
75391,2016-03-11 07:45:00,12.7,81.6,0.8,244.1,0.0,8.22,3,45,7.75,2016-03-11
75392,2016-03-11 08:00:00,12.7,84.6,1.12,192.0,0.06,16.66,3,0,8.0,2016-03-11
75393,2016-03-11 08:15:00,13.0,83.5,1.94,212.1,0.0,30.05,3,15,8.25,2016-03-11
75394,2016-03-11 08:30:00,12.5,82.1,1.78,162.3,0.09,36.47,3,30,8.5,2016-03-11
75395,2016-03-11 08:45:00,12.2,82.4,1.8,171.0,0.06,48.23,3,45,8.75,2016-03-11
75396,2016-03-11 09:00:00,12.2,82.1,1.52,154.8,0.06,47.51,3,0,9.0,2016-03-11
75397,2016-03-11 09:15:00,12.0,83.5,1.44,164.6,0.12,41.16,3,15,9.25,2016-03-11
75398,2016-03-11 09:30:00,11.7,79.72,3.76,175.1,0.24,25.75,3,30,9.5,2016-03-11
75399,2016-03-11 09:45:00,11.3,79.98,2.1,162.2,0.33,22.76,3,45,9.75,2016-03-11
75400,2016-03-11 10:00:00,10.9,81.1,3.3,167.7,0.33,26.04,3,0,10.0,2016-03-11
75401,2016-03-11 10:15:00,10.6,82.3,3.54,136.7,0.3,37.14,3,15,10.25,2016-03-11
75402,2016-03-11 10:30:00,11.1,79.12,4.04,141.4,0.15,31.24,3,30,10.5,2016-03-11
75403,2016-03-11 10:45:00,10.9,78.06,4.14,141.6,0.36,35.22,3,45,10.75,2016-03-11
75404,2016-03-11 11:00:00,10.6,77.72,2.56,141.7,0.24,28.47,3,0,11.0,2016-03-11
75405,2016-03-11 11:15:00,10.28,77.98,3.24,140.6,0.21,37.41,3,15,11.25,2016-03-11
75406,2016-03-11 11:30:00,10.1,79.76,3.0,131.8,0.27,44.09,3,30,11.5,2016-03-11
75407,2016-03-11 11:45:00,10.1,79.86,3.64,134.4,0.21,80.8,3,45,11.75,2016-03-11
75408,2016-03-11 12:00:00,10.1,80.8,3.46,116.8,0.03,98.0,3,0,12.0,2016-03-11
75409,2016-03-11 12:15:00,10.2,82.1,3.58,128.0,0.0,111.8,3,15,12.25,2016-03-11
75410,2016-03-11 12:30:00,10.4,81.5,3.48,126.0,0.0,87.7,3,30,12.5,2016-03-11
75411,2016-03-11 12:45:00,10.6,80.9,3.1,134.0,0.0,76.2,3,45,12.75,2016-03-11
75412,2016-03-11 13:00:00,10.9,79.96,3.14,137.9,0.03,95.3,3,0,13.0,2016-03-11
75413,2016-03-11 13:15:00,11.0,80.7,3.08,137.6,0.03,131.2,3,15,13.25,2016-03-11
75414,2016-03-11 13:30:00,11.0,81.7,3.56,134.7,0.03,79.84,3,30,13.5,2016-03-11
75415,2016-03-11 13:45:00,10.9,82.3,1.98,146.7,0.03,42.94,3,45,13.75,2016-03-11
75416,2016-03-11 14:00:00,10.9,81.7,3.7,144.1,0.0,70.29,3,0,14.0,2016-03-11
75417,2016-03-11 14:15:00,10.9,81.8,3.66,136.8,0.0,56.48,3,15,14.25,2016-03-11
75418,2016-03-11 14:30:00,10.8,83.5,2.5,134.7,0.0,39.94,3,30,14.5,2016-03-11
75419,2016-03-11 14:45:00,10.5,85.2,1.8,152.4,0.0,80.5,3,45,14.75,2016-03-11
75420,2016-03-11 15:00:00,10.6,84.2,2.78,148.0,0.0,116.4,3,0,15.0,2016-03-11
75421,2016-03-11 15:15:00,10.9,84.2,2.26,145.8,0.0,195.4,3,15,15.25,2016-03-11
75422,2016-03-11 15:30:00,11.1,82.4,2.32,148.0,0.0,196.8,3,30,15.5,2016-03-11
75423,2016-03-11 15:45:00,11.74,81.2,2.16,139.0,0.0,413.4,3,45,15.75,2016-03-11
75424,2016-03-11 16:00:00,11.8,77.76,2.76,138.8,0.0,214.6,3,0,16.0,2016-03-11
75425,2016-03-11 16:15:00,12.4,75.14,3.18,144.1,0.0,220.6,3,15,16.25,2016-03-11
75426,2016-03-11 16:30:00,12.0,76.26,3.32,137.6,0.0,140.3,3,30,16.5,2016-03-11
75427,2016-03-11 16:45:00,11.9,76.12,3.32,150.2,0.0,186.5,3,45,16.75,2016-03-11
75428,2016-03-11 17:00:00,12.0,76.22,2.66,139.2,0.0,146.3,3,0,17.0,2016-03-11
75429,2016-03-11 17:15:00,11.98,75.1,3.5,143.9,0.0,60.31,3,15,17.25,2016-03-11
75430,2016-03-11 17:30:00,11.6,73.32,2.72,147.3,0.0,16.03,3,30,17.5,2016-03-11
75431,2016-03-11 17:45:00,11.5,72.98,1.98,156.7,0.3,3.54,3,45,17.75,2016-03-11
75432,2016-03-11 18:00:00,10.8,75.22,2.04,145.6,0.0,2.12,3,0,18.0,2016-03-11
75433,2016-03-11 18:15:00,9.9,79.62,1.62,154.2,0.09,0.0,3,15,18.25,2016-03-11
75434,2016-03-11 18:30:00,9.5,83.9,1.86,138.7,0.27,0.0,3,30,18.5,2016-03-11
75435,2016-03-11 18:45:00,9.4,86.6,1.2,166.3,0.48,0.0,3,45,18.75,2016-03-11
75436,2016-03-11 19:00:00,9.4,87.5,1.4,162.8,0.18,0.0,3,0,19.0,2016-03-11
75437,2016-03-11 19:15:00,9.3,88.7,1.48,161.4,0.0,0.0,3,15,19.25,2016-03-11
75438,2016-03-11 19:30:00,9.4,88.4,1.86,121.4,0.09,0.0,3,30,19.5,2016-03-11
75439,2016-03-11 19:45:00,9.6,86.1,2.68,156.6,0.0,0.0,3,45,19.75,2016-03-11
75440,2016-03-11 20:00:00,9.7,87.2,2.14,139.6,0.18,0.0,3,0,20.0,2016-03-11
75441,2016-03-11 20:15:00,9.8,87.9,3.22,154.3,0.0,0.0,3,15,20.25,2016-03-11
75442,2016-03-11 20:30:00,9.7,86.3,2.72,152.6,0.0,0.0,3,30,20.5,2016-03-11
75443,2016-03-11 20:45:00,9.5,85.1,5.24,165.4,0.0,0.0,3,45,20.75,2016-03-11
75444,2016-03-11 21:00:00,9.4,86.1,2.72,138.7,0.03,0.0,3,0,21.0,2016-03-11
75445,2016-03-11 21:15:00,9.3,86.2,5.32,156.2,0.0,0.0,3,15,21.25,2016-03-11
75446,2016-03-11 21:30:00,9.3,86.7,4.22,160.2,0.03,0.0,3,30,21.5,2016-03-11
75447,2016-03-11 21:45:00,9.4,85.8,4.2,168.6,0.0,0.0,3,45,21.75,2016-03-11
75448,2016-03-11 22:00:00,9.5,84.9,4.12,160.0,0.0,0.0,3,0,22.0,2016-03-11
75449,2016-03-11 22:15:00,9.44,86.3,2.34,169.0,0.0,0.0,3,15,22.25,2016-03-11
75450,2016-03-11 22:30:00,9.44,86.7,4.34,161.6,0.0,0.0,3,30,22.5,2016-03-11
75451,2016-03-11 22:45:00,9.5,87.1,2.6,147.5,0.0,0.0,3,45,22.75,2016-03-11
75452,2016-03-11 23:00:00,9.4,86.8,3.74,168.5,0.0,0.0,3,0,23.0,2016-03-11
75453,2016-03-11 23:15:00,9.5,86.5,2.32,158.4,0.0,0.0,3,15,23.25,2016-03-11
75454,2016-03-11 23:30:00,9.5,85.8,3.28,155.5,0.0,0.0,3,30,23.5,2016-03-11
75455,2016-03-11 23:45:00,9.4,86.1,3.12,170.0,0.0,0.0,3,45,23.75,2016-03-11
75456,2016-03-12 00:00:00,9.4,86.5,2.84,142.5,0.0,0.0,3,0,0.0,2016-03-12
75457,2016-03-12 00:15:00,9.44,86.8,3.62,160.0,0.0,0.0,3,15,0.25,2016-03-12
